Tolerance,Size,Run,Dimension,Similarity,Happy_proportion,Coherence,Group1_similarity,Group2_similarity
0.25,0.45,87,1,0.5034516499596127,1,1,0.4490370121071494,0.5479727172934459
0.25,0.45,88,1,0.50590788,1,1,0.4506432913266582,0.5511243612750663
0.25,0.45,89,1,0.5062079106041095,1,1,0.4501336903898518,0.5520868180521376
0.25,0.45,90,1,0.5030076469052481,1,1,0.4486035103992666,0.5475201222283246
0.25,0.45,91,1,0.5007083075249087,1,1,0.44590620304996076,0.5455463930044115
0.25,0.45,92,1,0.5066413801529559,1,1,0.4528470136914577,0.5506549527123634
0.25,0.45,93,1,0.5054031508959543,1,1,0.4509510195042265,0.5499548947619134
0.25,0.45,94,1,0.5070372228056471,1,1,0.45238763707382357,0.5517505202225933
0.25,0.45,95,1,0.50320656,1,1,0.4488491363920491,0.5476808151922564
0.25,0.45,96,1,0.5050108305714918,1,1,0.4489705942608662,0.5508619330074587
0.25,0.45,97,1,0.5025297587885843,1,1,0.44724987572340225,0.5477587540237331
0.25,0.45,98,1,0.5054006406895047,1,1,0.4499216886581452,0.5507925105333434
0.25,0.45,99,1,0.5027429313987121,1,1,0.4474237358422903,0.548004091
0.25,0.45,100,1,0.5027607552753649,1,1,0.44870262323168825,0.5469901360383737
0.25,0.5,1,1,0.4950179654714501,1,1,0.4938546533321988,0.49618127761070174
0.25,0.5,2,1,0.496163191,1,1,0.49606169240287595,0.4962646895780275
0.25,0.5,3,1,0.5006209656041011,1,1,0.49948190674194426,0.5017600244662579
0.25,0.5,4,1,0.4995222662743643,1,1,0.4991365784538851,0.49990795409484345
0.25,0.5,5,1,0.5020851556774931,1,1,0.5015436255112352,0.5026266858437525
0.25,0.5,6,1,0.4978920059949121,1,1,0.4983611840286196,0.4974228279612044
0.25,0.5,7,1,0.5008974335156062,1,1,0.5022884533555808,0.4995064136756307
0.25,0.5,8,1,0.5017427671696811,1,1,0.5028238146354393,0.5006617197039228
0.25,0.5,9,1,0.5012302765809082,1,1,0.5027663260158606,0.49969422714595657
0.25,0.5,10,1,0.503220002,1,1,0.5037773317410901,0.5026626720117283
0.25,0.5,11,1,0.4993717810309001,1,1,0.4982244376996002,0.5005191243621998
0.25,0.5,12,1,0.4982996359568937,1,1,0.49786956122381265,0.4987297106899744
0.25,0.5,13,1,0.5008289775340846,1,1,0.5009547156696181,0.5007032393985512
0.25,0.5,14,1,0.497485454,1,1,0.49781713045319176,0.4971537781722541
0.25,0.5,15,1,0.4993233289141005,1,1,0.4993656252495479,0.49928103257865447
0.25,0.5,16,1,0.4989072909184541,1,1,0.49931967611146655,0.49849490572544153
0.25,0.5,17,1,0.4985458397721571,1,1,0.4996555459994167,0.49743613354489724
0.25,0.5,18,1,0.4964393719727391,1,1,0.4963176033968318,0.49656114054864553
0.25,0.5,19,1,0.4959311390816989,1,1,0.49623908059326016,0.4956231975701389
0.25,0.5,20,1,0.4982330432745955,1,1,0.4965374416572907,0.49992864489190103
0.25,0.5,21,1,0.4975567689443428,1,1,0.4974070059261271,0.4977065319625585
0.25,0.5,22,1,0.5009664778858706,1,1,0.5014907841537749,0.5004421716179653
0.25,0.5,23,1,0.4971810674858002,1,1,0.4970800879707784,0.4972820470008214
0.25,0.5,24,1,0.4989818593752737,1,1,0.49978580026525254,0.4981779184852957
0.25,0.5,25,1,0.4984102131272097,1,1,0.4986480406496677,0.49817238560475224
0.25,0.5,26,1,0.4959880953774918,1,1,0.4958746921523391,0.49610149860264435
0.25,0.5,27,1,0.5034727783994704,1,1,0.5045643983732789,0.5023811584256622
0.25,0.5,28,1,0.498026879,1,1,0.4984650207189404,0.4975887368116399
0.25,0.5,29,1,0.49679927016119185,1,1,0.4983010688481623,0.49529747147422154
0.25,0.5,30,1,0.5014143224482244,1,1,0.502411446,0.5004171989753048
0.25,0.5,31,1,0.5019452933049553,1,1,0.5025432685130647,0.501347318
0.25,0.5,32,1,0.4977105835925408,1,1,0.49777193920438806,0.49764922798069217
0.25,0.5,33,1,0.497985697,1,1,0.4977670581298628,0.4982043351150646
0.25,0.5,34,1,0.49822839621689774,1,1,0.49881033547158365,0.4976464569622126
0.25,0.5,35,1,0.4991246641986092,1,1,0.5008130849787314,0.49743624341848686
0.25,0.5,36,1,0.5003434948859671,1,1,0.49861294020303554,0.5020740495688989
0.25,0.5,37,1,0.5015410568250706,1,1,0.5024531281406349,0.5006289855095077
0.25,0.5,38,1,0.49906527130091277,1,1,0.49851759795693257,0.4996129446448929
0.25,0.5,39,1,0.5001871921604105,1,1,0.500054705,0.5003196790278246
0.25,0.5,40,1,0.4985680652088311,1,1,0.4995732704836639,0.49756285993399835
0.25,0.5,41,1,0.4982536270486107,1,1,0.49814700275584434,0.4983602513413774
0.25,0.5,42,1,0.49899085443164315,1,1,0.5006788938367008,0.4973028150265861
0.25,0.5,43,1,0.4998691956280847,1,1,0.5007170780660999,0.4990213131900707
0.25,0.5,44,1,0.502205609,1,1,0.503296647,0.5011145712725035
0.25,0.5,45,1,0.5002735503568073,1,1,0.5008815812827883,0.4996655194308249
0.25,0.5,46,1,0.4964783777476343,1,1,0.4983869505227584,0.49456980497251096
0.25,0.5,47,1,0.4975354422714493,1,1,0.4989453286131815,0.4961255559297182
0.25,0.5,48,1,0.5023529443413594,1,1,0.5027495363007402,0.5019563523819798
0.25,0.5,49,1,0.5012861359325058,1,1,0.5026188748440646,0.49995339702094554
0.25,0.5,50,1,0.5002671710863213,1,1,0.4998148644135795,0.5007194777590638
0.25,0.5,51,1,0.5000261207828481,1,1,0.49783009470358447,0.5022221468621122
0.25,0.5,52,1,0.5013334927288267,1,1,0.5020892415500141,0.5005777439076401
0.25,0.5,53,1,0.49827239697470554,1,1,0.4977734617689534,0.4987713321804584
0.25,0.5,54,1,0.49875277717211686,1,1,0.4980086065505391,0.4994969477936951
0.25,0.5,55,1,0.49763643406185704,1,1,0.49734923091911587,0.4979236372045982
0.25,0.5,56,1,0.49885902833134105,1,1,0.4991280166125823,0.49859004005009844
0.25,0.5,57,1,0.5008291795094933,1,1,0.49988175666598894,0.5017766023529976
0.25,0.5,58,1,0.49718260143719134,1,1,0.4981762281804179,0.49618897469396617
0.25,0.5,59,1,0.4998378322931794,1,1,0.5005759733399582,0.4990996912464021
0.25,0.5,60,1,0.4976270073859413,1,1,0.4974882333829521,0.4977657813889329
0.25,0.5,61,1,0.4998554324517466,1,1,0.501415459,0.498295406
0.25,0.5,62,1,0.49855317646769837,1,1,0.49801107283117635,0.49909528010422166
0.25,0.5,63,1,0.4979431739534808,1,1,0.49824346052733887,0.4976428873796214
0.25,0.5,64,1,0.5004605540787791,1,1,0.49984356305612737,0.5010775451014312
0.25,0.5,65,1,0.49962820336013947,1,1,0.49886656433258697,0.5003898423876925
0.25,0.5,66,1,0.49522474420975515,1,1,0.4955969975670347,0.4948524908524735
0.25,0.5,67,1,0.49689398039336036,1,1,0.49730476521405625,0.4964831955726651
0.25,0.5,68,1,0.49765710871298086,1,1,0.4977174555986325,0.49759676182732904
0.25,0.5,69,1,0.49769630186245833,1,1,0.49854801800209864,0.49684458572281764
0.25,0.5,70,1,0.49861509659291564,1,1,0.49843661523646005,0.49879357794937196
0.25,0.5,71,1,0.49877565020376274,1,1,0.4988890996984563,0.4986622007090691
0.25,0.5,72,1,0.4978709642122614,1,1,0.4976188752976913,0.49812305312683225
0.25,0.5,73,1,0.5002215698235898,1,1,0.501134942,0.49930819813563815
0.25,0.5,74,1,0.5025134489486734,1,1,0.5025590997412024,0.5024677981561456
0.25,0.5,75,1,0.4983466735619226,1,1,0.4994371254423405,0.497256222
0.25,0.5,76,1,0.5004309418211079,1,1,0.4996763776743649,0.5011855059678506
0.25,0.5,77,1,0.4954901781751841,1,1,0.49556193990011793,0.4954184164502506
0.25,0.5,78,1,0.5001923014734272,1,1,0.49935387222171085,0.5010307307251431
0.25,0.5,79,1,0.4990271432350278,1,1,0.49789299380711477,0.5001612926629384
0.25,0.5,80,1,0.496941141,1,1,0.4962263341187411,0.4976559479973581
0.25,0.5,81,1,0.5008488415930141,1,1,0.49989557554543057,0.5018021076405984
0.25,0.5,82,1,0.5016210750609574,1,1,0.5007507899591407,0.5024913601627735
0.25,0.5,83,1,0.49878107949811185,1,1,0.4995021526939086,0.4980600063023156
0.25,0.5,84,1,0.5018149933015682,1,1,0.5013543702338676,0.5022756163692684
0.25,0.5,85,1,0.5021597995501268,1,1,0.503077746,0.5012418532859216
0.25,0.5,86,1,0.5012556433612001,1,1,0.5005076802944186,0.5020036064279817
0.25,0.5,87,1,0.5008211599357038,1,1,0.4991030388854484,0.5025392809859599
0.25,0.5,88,1,0.501595421,1,1,0.5008347728384188,0.5023560689897478
0.25,0.5,89,1,0.5019831056985207,1,1,0.5015779328714781,0.5023882785255629
0.25,0.5,90,1,0.5013185525086322,1,1,0.4999341639412865,0.5027029410759793
0.25,0.5,91,1,0.49871703412281776,1,1,0.4994900322911561,0.49794403595447917
0.25,0.5,92,1,0.4989290581186971,1,1,0.4996430220744616,0.4982150941629317
0.25,0.5,93,1,0.5001479420432731,1,1,0.499728431,0.5005674533400444
0.25,0.5,94,1,0.501205216,1,1,0.50104871,0.501361722
0.25,0.5,95,1,0.4987043489281856,1,1,0.4974189339057253,0.4999897639506448
0.25,0.5,96,1,0.49983799641350707,1,1,0.5003563504778901,0.4993196423491237
0.25,0.5,97,1,0.49723399093280235,1,1,0.49737150717104867,0.4970964746945549
0.25,0.5,98,1,0.5010063200715685,1,1,0.4988573336016906,0.5031553065414456
0.25,0.5,99,1,0.49827300849521644,1,1,0.4988433302599317,0.49770268673050017
0.25,0.5,100,1,0.49805923120467094,1,1,0.4991907913725683,0.4969276710367715
0.5,0.01,1,1,0.9869514450448489,0.99,0,0.018797643771092724,0.9967307763708465
0.5,0.01,2,1,0.9868435776792576,0.99,0,0.013155485629353226,0.9966788109322869
0.5,0.01,3,1,0.9866679979409314,0.99,0,0.008207483,0.9965514374858581
0.5,0.01,4,1,0.9868903347103667,0.99,0,0.026885209,0.9965873561854334
0.5,0.01,5,1,0.9867702307900839,0.99,0,0.024077018268323962,0.9964944046539399
0.5,0.01,6,1,0.9872831527981415,0.99,0,0.050402383981252595,0.9967465949074029
0.5,0.01,7,1,0.9875631550980778,0.99,0,0.056832881,0.9969644710027901
0.5,0.01,8,1,0.986658773,0.99,0,0.014829563148866104,0.9964752299527609
0.5,0.01,9,1,0.9869159483845562,0.99,0,0.016683704033603173,0.996716274
0.5,0.01,10,1,0.9870267852125438,0.99,0,0.036092674,0.9966321802716818
0.5,0.01,11,1,0.9868212720028828,0.99,0,0.019645721324263402,0.9965907220097376
0.5,0.01,12,1,0.9867392089358964,0.99,0,0.022666443257211705,0.9964773176801256
0.5,0.01,13,1,0.9867869730801894,0.99,0,0.019010292,0.9965624951145462
0.5,0.01,14,1,0.9869140234269042,0.99,0,0.017735222201846076,0.9967037082877632
0.5,0.01,15,1,0.9873310493155057,0.99,0,0.032071074295648615,0.99698014
0.5,0.01,16,1,0.9873372594598083,0.99,0,0.041798588028418716,0.9968881551308325
0.5,0.01,17,1,0.9869301324272838,0.99,0,0.023996417912209342,0.9966567356042036
0.5,0.01,18,1,0.9872415620935171,0.99,0,0.04573488,0.9967517305996144
0.5,0.01,19,1,0.9870299101100877,0.99,0,0.018039119,0.9968176958767296
0.5,0.01,20,1,0.9872658831710734,0.99,0,0.046593567403465014,0.9967676237343825
0.5,0.01,21,1,0.9868944413193605,0.99,0,0.015206063742061108,0.9967094754363031
0.5,0.01,22,1,0.9871568557709942,0.99,0,0.025481421,0.9968707490559136
0.5,0.01,23,1,0.9868329319066967,0.99,0,0.014046973803071367,0.9966590526956224
0.5,0.01,24,1,0.9870726059330079,0.99,0,0.030251760172461707,0.9967374629608923
0.5,0.01,25,1,0.9870934787896821,0.99,0,0.024680574549978497,0.9968148212567498
0.5,0.01,26,1,0.9872641020958275,0.99,0,0.034912038,0.9968838199100833
0.5,0.01,27,1,0.9871949219810375,0.99,0,0.041437475,0.9967480275011729
0.5,0.01,28,1,0.9869468482096463,0.99,0,0.028361743528036852,0.9966295260347132
0.5,0.01,29,1,0.9871281935160338,0.99,0,0.026456512576092862,0.9968319478689625
0.5,0.01,30,1,0.9865747809257777,0.99,0,0.018997630228157678,0.9963482874984807
0.5,0.01,31,1,0.9870337158441453,0.99,0,0.023854110361323216,0.9967628027682143
0.5,0.01,32,1,0.987360133,0.99,0,0.04252327,0.9969039394999113
0.5,0.01,33,1,0.9870380884798469,0.99,0,0.022257898434996225,0.9967833429247444
0.5,0.01,34,1,0.987418363,0.99,0,0.042501864051639165,0.9969629739889663
0.5,0.01,35,1,0.9876034426403302,0.99,0,0.046529915,0.997109236
0.5,0.01,36,1,0.9869849164136072,0.99,0,0.027526926381914424,0.9966764112624121
0.5,0.01,37,1,0.9869820292706698,0.99,0,0.030901261138455337,0.9966394107669548
0.5,0.01,38,1,0.9868878404372767,0.99,0,0.03695582,0.9964831133670232
0.5,0.01,39,1,0.9867959685036122,0.99,0,0.015904394686349573,0.9966029540977259
0.5,0.01,40,1,0.9868495071619262,0.99,0,0.019278218,0.996622955
0.5,0.01,41,1,0.987181897,0.99,0,0.033002432,0.9968200734128806
0.5,0.01,42,1,0.9868760925523342,0.99,0,0.020295589,0.9966395319825377
0.5,0.01,43,1,0.9867570238520614,0.99,0,0.019773599,0.9965245331915759
0.5,0.01,44,1,0.9870034196145657,0.99,0,0.037656207,0.9965927853972452
0.5,0.01,45,1,0.9868244244115822,0.99,0,0.019507071190836143,0.9965953067673475
0.5,0.01,46,1,0.9869186264995997,0.99,0,0.035340155,0.9965305302540383
0.5,0.01,47,1,0.9870141231747316,0.99,0,0.029542176917003705,0.9966855569753147
0.5,0.01,48,1,0.9869720401634385,0.99,0,0.032758733,0.9966105584180472
0.5,0.01,49,1,0.987111585,0.99,0,0.024818019669497378,0.9968317216045123
0.5,0.01,50,1,0.987150974,0.99,0,0.031519523,0.9968038173850817
0.5,0.01,51,1,0.9870022573615586,0.99,0,0.032010243015805004,0.996648641
0.5,0.01,52,1,0.9873362971869175,0.99,0,0.046949021,0.9968351585603816
0.5,0.01,53,1,0.9871475099593101,0.99,0,0.033321434290208965,0.9967821167842507
0.5,0.01,54,1,0.9871013127296532,0.99,0,0.035684796,0.9967115805792175
0.5,0.01,55,1,0.9867849740726123,0.99,0,0.012744499994687668,0.9966237667400661
0.5,0.01,56,1,0.9871764042268495,0.99,0,0.032834132,0.9968162251574076
0.5,0.01,57,1,0.9872393889419806,0.99,0,0.037589295653581066,0.9968318141267118
0.5,0.01,58,1,0.987052758,0.99,0,0.017529447,0.9968459232544827
0.5,0.01,59,1,0.9871583534124131,0.99,0,0.025150665,0.9968756027885933
0.5,0.01,60,1,0.9868556928108025,0.99,0,0.027051692,0.9965506827170469
0.5,0.01,61,1,0.9868577841097379,0.99,0,0.029085939,0.996532247
0.5,0.01,62,1,0.9872584664368652,0.99,0,0.034079327,0.9968865385503375
0.5,0.01,63,1,0.9872799491539287,0.99,0,0.038025332291300666,0.9968683796272886
0.5,0.01,64,1,0.9866919294170553,0.99,0,0.022831911158483167,0.9964278891974448
0.5,0.01,65,1,0.9870419140738615,0.99,0,0.037536812786860774,0.9966328746929222
0.5,0.01,66,1,0.987132613,0.99,0,0.025821834154211448,0.9968428226581788
0.5,0.01,67,1,0.9869682975218476,0.99,0,0.026965751,0.9966652929424998
0.5,0.01,68,1,0.9867538436093476,0.99,0,0.016567264582606833,0.9965537080439612
0.5,0.01,69,1,0.9870166313332824,0.99,0,0.036589026,0.9966169101714795
0.5,0.01,70,1,0.9871752423167544,0.99,0,0.046528460461786145,0.9966767249617542
0.5,0.01,71,1,0.9869723639059427,0.99,0,0.038873927,0.9965491157946292
0.5,0.01,72,1,0.9870186501179078,0.99,0,0.033513954668240954,0.9966500106780054
0.5,0.01,73,1,0.987097672,0.99,0,0.025770736057161396,0.9968080451604622
0.5,0.01,74,1,0.9869424432136985,0.99,0,0.021360801,0.9966957931367736
0.5,0.01,75,1,0.9869214546038744,0.99,0,0.023968926336240336,0.996648248
0.5,0.01,76,1,0.9869460548072845,0.99,0,0.023590915316467547,0.996676915
0.5,0.01,77,1,0.9865250228927626,0.99,0,0.018965097,0.9962983554729256
0.5,0.01,78,1,0.9873330193282569,0.99,0,0.043254472573445855,0.9968691662651742
0.5,0.01,79,1,0.9871136448508376,0.99,0,0.021088606331799754,0.9968714735227472
0.5,0.01,80,1,0.9870585153120268,0.99,0,0.032781107,0.9966976810480815
0.5,0.01,81,1,0.9871253606348526,0.99,0,0.029985008242371842,0.9967934450024534
0.5,0.01,82,1,0.9872864623055144,0.99,0,0.034338107,0.9969122032710417
0.5,0.01,83,1,0.9867537357273316,0.99,0,0.012038733,0.9965993418184718
0.5,0.01,84,1,0.9870677596464142,0.99,0,0.036536719,0.9966690832903132
0.5,0.01,85,1,0.9867466608675702,0.99,0,0.018985532125067008,0.9965220258043633
0.5,0.01,86,1,0.9869021852483468,0.99,0,0.019325391078493404,0.9966756882197595
0.5,0.01,87,1,0.9871280581707516,0.99,0,0.009539295,0.997002692
0.5,0.01,88,1,0.9871666616675773,0.99,0,0.009274184,0.9970443634617329
0.5,0.01,89,1,0.9865985680993553,0.99,0,0.022035078622715636,0.9963416336496246
0.5,0.01,90,1,0.9871832224777168,0.99,0,0.038347151,0.9967674252245176
0.5,0.01,91,1,0.9870300522874307,0.99,0,0.024566076542140776,0.9967519106282922
0.5,0.01,92,1,0.9865838303809494,0.99,0,0.010892007565378555,0.9964393033386825
0.5,0.01,93,1,0.9872189521633044,0.99,0,0.034430243,0.9968430805418027
0.5,0.01,94,1,0.987058257,0.99,0,0.025868769650816935,0.9967672414562908
0.5,0.01,95,1,0.9872857734974535,0.99,0,0.037942251,0.9968751020094464
0.5,0.01,96,1,0.9872279393777709,0.99,0,0.045378329,0.9967415718050809
0.5,0.01,97,1,0.987075035,0.99,0,0.033340827,0.9967087135997852
0.5,0.01,98,1,0.9870060954130411,0.99,0,0.024838715073602097,0.9967249578407122
0.5,0.01,99,1,0.9867246013082625,0.99,0,0.011423568553729026,0.9965761268916415
0.5,0.01,100,1,0.9870336336422697,0.99,0,0.024597161891101456,0.9967552141650088
0.5,0.05,1,1,0.9417616357845414,0.95,0,0.1341302331871027,0.9842685517107225
0.5,0.05,2,1,0.9428742047644858,0.95,0,0.14214843868232424,0.9850176661372312
0.5,0.05,3,1,0.9406682651449546,0.95,0,0.12471304364986707,0.9836132768025908
0.5,0.05,4,1,0.9432915176593376,0.95,0,0.15527204205665965,0.984766227
0.5,0.05,5,1,0.9426642984100192,0.95,0,0.14533767790669205,0.9846288573838785
0.5,0.05,6,1,0.9446201983456797,0.95,0,0.17996215113089606,0.984865359
0.5,0.05,7,1,0.9434064909602056,0.95,0,0.15395598346820896,0.9849565176703104
0.5,0.05,8,1,0.9432479389108738,0.95,0,0.14815867259036003,0.9850947424014269
0.5,0.05,9,1,0.9432366634774205,0.95,0,0.15428709982087147,0.984760325
0.5,0.05,10,1,0.9433447738693853,0.95,0,0.15445431709413493,0.9848653242259776
0.5,0.05,11,1,0.9430363596568465,0.95,0,0.1530944627647347,0.9846122489669575
0.5,0.05,12,1,0.9425576731053428,0.95,0,0.1528170467712029,0.9841229692281924
0.5,0.05,13,1,0.9444000429991389,0.95,0,0.1629399757073144,0.9855295202250246
0.5,0.05,14,1,0.9435705262009407,0.95,0,0.15566688985117544,0.9850391386404025
0.5,0.05,15,1,0.9432240100956447,0.95,0,0.1519012261785349,0.9848725776702295
0.5,0.05,16,1,0.942571909,0.95,0,0.1439615460976774,0.9846040329993276
0.5,0.05,17,1,0.942577961,0.95,0,0.15079526970748286,0.9842507345210102
0.5,0.05,18,1,0.9437653959350242,0.95,0,0.1594653089308524,0.9850443478826122
0.5,0.05,19,1,0.9434577154942287,0.95,0,0.15738362305335243,0.9848300361490119
0.5,0.05,20,1,0.9434883206620556,0.95,0,0.1586392688099042,0.9847961654963794
0.5,0.05,21,1,0.9430019130262453,0.95,0,0.15529333990385896,0.9844602589800552
0.5,0.05,22,1,0.94178748,0.95,0,0.13820834657313946,0.9840811190921024
0.5,0.05,23,1,0.9429663624404111,0.95,0,0.1513845541818941,0.9846285628750698
0.5,0.05,24,1,0.9441823659773695,0.95,0,0.17032366231075527,0.9849117714335072
0.5,0.05,25,1,0.9429228614719032,0.95,0,0.15338573314690226,0.9844774471732192
0.5,0.05,26,1,0.9431825408929041,0.95,0,0.16357538033643665,0.9842144967116656
0.5,0.05,27,1,0.9426355882941923,0.95,0,0.14756262135581344,0.9844815339225281
0.5,0.05,28,1,0.9426461405263735,0.95,0,0.14972047700604846,0.9843790701853382
0.5,0.05,29,1,0.9421939530433004,0.95,0,0.1417517268869134,0.9843224912620576
0.5,0.05,30,1,0.9449307050617283,0.95,0,0.17643218087458237,0.9853779958084202
0.5,0.05,31,1,0.9433402326077409,0.95,0,0.15448926349995631,0.9848587046660453
0.5,0.05,32,1,0.9429134582576837,0.95,0,0.15084568985769956,0.9846012355418935
0.5,0.05,33,1,0.9424497461244213,0.95,0,0.149757143,0.984170409
0.5,0.05,34,1,0.942340412,0.95,0,0.1414293549085754,0.984493625
0.5,0.05,35,1,0.9421386558891474,0.95,0,0.13884914299578152,0.984417051
0.5,0.05,36,1,0.9436728963750849,0.95,0,0.1585058233451692,0.9849974791661331
0.5,0.05,37,1,0.9432902573629028,0.95,0,0.15340717501773538,0.9848630511705427
0.5,0.05,38,1,0.9429941419580897,0.95,0,0.14882762193402552,0.98479238
0.5,0.05,39,1,0.9431434181258938,0.95,0,0.15800132679794474,0.9844666860905226
0.5,0.05,40,1,0.9431138473435361,0.95,0,0.15600574756258426,0.9845405894372702
0.5,0.05,41,1,0.9425973131399131,0.95,0,0.15016921820604553,0.9843040549785381
0.5,0.05,42,1,0.9441185524301531,0.95,0,0.16884104642558925,0.9849226316935507
0.5,0.05,43,1,0.9434923587006286,0.95,0,0.16290908320454442,0.9845756889898963
0.5,0.05,44,1,0.9422961229471163,0.95,0,0.14560621258643536,0.9842271708608366
0.5,0.05,45,1,0.9435411443333664,0.95,0,0.15531757559600692,0.9850265953195432
0.5,0.05,46,1,0.9438027856681708,0.95,0,0.16249201646493996,0.9849244050999196
0.5,0.05,47,1,0.9436434057721443,0.95,0,0.16344124027019505,0.9847066776406681
0.5,0.05,48,1,0.9431641243532235,0.95,0,0.15583945668430688,0.9846022647568506
0.5,0.05,49,1,0.9423709318937322,0.95,0,0.1461182608494963,0.9842789672118496
0.5,0.05,50,1,0.9427824625887534,0.95,0,0.1493148141568246,0.984543918
0.5,0.05,51,1,0.9425370452895871,0.95,0,0.15648047029341597,0.983908444
0.5,0.05,52,1,0.9425938419512837,0.95,0,0.14539671497498752,0.984551585
0.5,0.05,53,1,0.9428376968491589,0.95,0,0.15771918731573806,0.9841597236667071
0.5,0.05,54,1,0.9413797071078344,0.95,0,0.13479993317763245,0.9838312741567925
0.5,0.05,55,1,0.9432678321576894,0.95,0,0.15432265153868646,0.9847912627165843
0.5,0.05,56,1,0.9434996015569191,0.95,0,0.15843570910119908,0.9848187537914311
0.5,0.05,57,1,0.944404764,0.95,0,0.1738510556205848,0.9849602224919335
0.5,0.05,58,1,0.9444228084735737,0.95,0,0.17267835865217607,0.9850409374115423
0.5,0.05,59,1,0.9428204412245101,0.95,0,0.15068339907851197,0.984511864
0.5,0.05,60,1,0.9416917886660977,0.95,0,0.1425960331267463,0.9837494600102742
0.5,0.05,61,1,0.9424840829101719,0.95,0,0.1466138098197298,0.9843719920201953
0.5,0.05,62,1,0.9422677752870988,0.95,0,0.14433247161297064,0.9842643702173162
0.5,0.05,63,1,0.943172368,0.95,0,0.15448184769581746,0.9846823957723537
0.5,0.05,64,1,0.9423707519904945,0.95,0,0.14517474647522632,0.9843284364912978
0.5,0.05,65,1,0.9421350928335791,0.95,0,0.1388367489863037,0.9844139530360667
0.5,0.05,66,1,0.9429745866516288,0.95,0,0.147181736,0.9848584209161704
0.5,0.05,67,1,0.9422924547261883,0.95,0,0.14689064494664034,0.9841557078724801
0.5,0.05,68,1,0.9431028307934974,0.95,0,0.15020269389775692,0.9848344169459052
0.5,0.05,69,1,0.9418100160049432,0.95,0,0.14223711006290118,0.9838928005282088
0.5,0.05,70,1,0.9425396270727675,0.95,0,0.14958567759865993,0.9842740454661416
0.5,0.05,71,1,0.9424771818168864,0.95,0,0.13730613795536228,0.9848546051780193
0.5,0.05,72,1,0.9422676642755956,0.95,0,0.1387568082698891,0.9845577093285276
0.5,0.05,73,1,0.9427723216970304,0.95,0,0.1468277349760057,0.9846641420507686
0.5,0.05,74,1,0.9418298980600219,0.95,0,0.13451994420319519,0.984319896
0.5,0.05,75,1,0.9433729599504111,0.95,0,0.16003467928014958,0.9846012905120043
0.5,0.05,76,1,0.9420937150027968,0.95,0,0.1480812566901911,0.9838838443876705
0.5,0.05,77,1,0.9433122300519529,0.95,0,0.15398803465187222,0.9848556087572203
0.5,0.05,78,1,0.9438406090111124,0.95,0,0.16902035453153805,0.984620622
0.5,0.05,79,1,0.9417602876291817,0.95,0,0.14359023348142494,0.9837692378474848
0.5,0.05,80,1,0.9434610918525158,0.95,0,0.16130623036271632,0.9846271371940843
0.5,0.05,81,1,0.9419470857408504,0.95,0,0.13646005884709456,0.9843411397878903
0.5,0.05,82,1,0.9430832051697207,0.95,0,0.15698012836033276,0.9844570513175831
0.5,0.05,83,1,0.9423531864675762,0.95,0,0.14368300649806387,0.9843884590975505
0.5,0.05,84,1,0.9425417350237928,0.95,0,0.14864459973069283,0.9843257947760613
0.5,0.05,85,1,0.9425989972128173,0.95,0,0.14642016723094037,0.9845031461592317
0.5,0.05,86,1,0.942923878,0.95,0,0.15503952731564344,0.984391476
0.5,0.05,87,1,0.9417965227647125,0.95,0,0.133028689,0.9843632508457472
0.5,0.05,88,1,0.9440579115898269,0.95,0,0.16414811281594902,0.9851057957358205
0.5,0.05,89,1,0.9418239752913745,0.95,0,0.1377949004817164,0.984141295
0.5,0.05,90,1,0.9432509838545446,0.95,0,0.15277156093727892,0.9848551640080848
0.5,0.05,91,1,0.9429511587638151,0.95,0,0.14626639424232063,0.984881936
0.5,0.05,92,1,0.9433577230766254,0.95,0,0.15340543301949697,0.9849341593954215
0.5,0.05,93,1,0.9438657547814802,0.95,0,0.16432907461009802,0.9848940011062901
0.5,0.05,94,1,0.9429078031090228,0.95,0,0.15680137341724365,0.9842818257243792
0.5,0.05,95,1,0.9407963790988403,0.95,0,0.1245106750144681,0.983758785
0.5,0.05,96,1,0.9423324063731074,0.95,0,0.1416938783255836,0.9844712762703454
0.5,0.05,97,1,0.9440196665998657,0.95,0,0.15566143833271048,0.9855122049297163
0.5,0.05,98,1,0.9438396011953736,0.95,0,0.160344601,0.9850761801473517
0.5,0.05,99,1,0.9422541545988327,0.95,0,0.1441583929539849,0.9842591946854033
0.5,0.05,100,1,0.9422651968820952,0.95,0,0.1427192008236704,0.9843465650956964
0.5,0.1,1,1,0.9041482762966928,0.9,0,0.2922279421516806,0.9721394245350271
0.5,0.1,2,1,0.9070719019063321,0.902,0,0.32224593376112004,0.9720525650335778
0.5,0.1,3,1,0.9049192643623549,0.901,0,0.3041276777026678,0.971673885
0.5,0.1,4,1,0.9053287587021155,0.9,0,0.30707093523595796,0.9718018501983554
0.5,0.1,5,1,0.9077638190450695,0.901,0,0.32091403014510966,0.9729693511450648
0.5,0.1,6,1,0.9048226563800568,0.901,0,0.30114224785392474,0.9718982573274049
0.5,0.1,7,1,0.9020700432628284,0.901,0,0.2857423334628042,0.9705508999072752
0.5,0.1,8,1,0.9075838100282563,0.904,0,0.3183098152012212,0.9730586983423711
